date,home_team,away_team,home_media_goals,home_media_shots_on_goal,home_media_possession,home_media_corners,away_media_goals,away_media_shots_on_goal,away_media_possession,away_media_corners
2021-12-06 22:00:00+00:00,Sao Paulo,Juventude,0.8,8.2,55.0,4.6,0.6,5.6,53.6,7.0
2021-12-06 22:00:00+00:00,Atletico Paranaense,Palmeiras,0.4,6.6,51.4,6.0,1.2,7.8,48.2,7.8
2021-12-06 23:00:00+00:00,Internacional,Atletico Goianiense,0.8,8.4,45.8,7.2,1.0,7.4,50.4,6.8
2021-12-06 23:00:00+00:00,Flamengo,Santos,1.6,7.6,52.6,9.2,1.0,7.0,47.4,6.6
2021-12-06 23:00:00+00:00,Cuiaba,Fortaleza EC,0.8,5.4,47.0,5.4,0.4,7.4,47.6,5.4
2021-12-07 00:00:00+00:00,Chapecoense-sc,Sport Recife,0.2,5.2,48.2,6.2,1.0,7.0,47.6,5.2
2021-12-10 00:30:00+00:00,Fluminense,Chapecoense-sc,0.8,7.0,46.6,6.2,0.2,4.6,51.4,6.4
2021-12-10 00:30:00+00:00,Santos,Cuiaba,1.2,5.6,47.8,6.8,0.6,5.6,49.0,7.4
2021-12-10 00:30:00+00:00,America Mineiro,Sao Paulo,0.8,4.8,57.6,8.6,1.4,8.4,52.4,4.2
2021-12-10 00:30:00+00:00,Palmeiras,Ceara,1.0,7.6,47.0,7.0,1.6,5.8,44.8,7.0
2021-12-10 00:30:00+00:00,Juventude,Corinthians,0.6,5.4,53.2,7.8,1.0,4.8,49.6,6.6
2021-12-10 00:30:00+00:00,Atletico Goianiense,Flamengo,1.4,7.0,52.4,6.2,1.4,7.8,51.6,9.2
2021-12-10 00:30:00+00:00,Fortaleza EC,Bahia,0.4,7.4,47.8,5.6,1.6,7.2,47.8,7.4
2021-12-10 00:30:00+00:00,Gremio,Atletico-MG,2.0,5.8,50.8,5.4,2.6,6.8,55.6,6.0
2021-12-10 00:30:00+00:00,Sport Recife,Atletico Paranaense,0.8,6.4,47.0,6.2,0.2,6.6,52.4,6.4
2021-12-10 00:30:00+00:00,RB Bragantino,Internacional,1.4,7.4,50.6,6.6,0.6,8.8,44.8,6.4
2021-12-12 20:30:00+00:00,Atletico-MG,Atletico Paranaense,2.8,6.6,55.0,5.8,0.4,7.2,49.8,8.2
2021-12-16 00:30:00+00:00,Atletico Paranaense,Atletico-MG,0.4,7.0,50.2,7.4,3.2,6.2,55.2,4.2
2022-02-22 22:00:00+00:00,Salgueiro,Santos,0.0,8.0,45.0,11.0,1.0,5.8,51.0,6.0
2022-02-23 00:30:00+00:00,Cascavel,Ponte Preta,1.0,5.0,41.0,5.0,1.5,4.0,42.0,7.5
2022-02-24 00:30:00+00:00,Sergipe,Cruzeiro,0.0,5.0,59.0,7.0,0.75,4.25,46.75,4.5
2022-02-24 00:30:00+00:00,Atlético Alagoinhas,CSA,0.0,3.0,51.0,4.0,3.0,7.0,48.5,6.0
2022-02-25 00:30:00+00:00,Campinense,Sao Paulo,1.0,6.0,46.0,4.0,1.0,8.0,50.2,5.8
2022-02-28 22:00:00+00:00,Moto Club,Chapecoense-sc,0.0,4.0,57.0,12.0,0.2,4.8,49.6,5.8
2022-03-01 22:00:00+00:00,Sao Raimundo,Ceara,1.0,4.0,59.0,5.0,0.8,6.0,44.6,6.4
2022-03-02 00:30:00+00:00,Mirassol,Gremio,2.0,10.0,53.0,5.0,2.2,6.8,51.0,5.4
2022-03-02 19:30:00+00:00,Porto Velho,Juventude,0.0,8.0,56.0,2.0,0.8,6.2,50.6,8.0
2022-03-02 22:00:00+00:00,União Rondonópolis,Atletico Goianiense,0.0,9.0,44.0,6.0,1.6,5.6,50.2,5.6
2022-03-03 23:30:00+00:00,Castanhal,Vitoria,0.0,8.0,46.0,10.0,1.0,5.4,51.0,8.4
2022-03-09 00:30:00+00:00,Fluminense PI,Santos,2.0,10.0,42.0,2.0,1.6,6.4,52.0,4.6
2022-03-09 00:30:00+00:00,Figueirense,Cuiaba,0.5,6.0,51.5,9.0,1.0,7.4,46.8,9.2
2022-03-09 22:00:00+00:00,Azuriz,Mirassol,1.0,5.0,51.0,3.0,2.5,9.5,56.5,7.5
2022-03-10 00:30:00+00:00,Juazeirense,Vasco DA Gama,0.6,6.6,49.2,4.8,0.8,5.8,53.0,7.6
2022-03-11 00:30:00+00:00,Avai,Ceilândia,1.0,6.0,50.4,9.8,2.0,4.0,51.0,4.0
2022-03-11 00:30:00+00:00,Pouso Alegre,Coritiba,2.0,6.0,56.0,4.0,1.8,5.6,52.6,9.0
2022-03-15 19:00:00+00:00,Portuguesa RJ,Sampaio Correa,1.0,4.0,52.0,9.0,1.5,6.0,47.0,7.0
2022-03-15 22:00:00+00:00,Atletico Goianiense,Nova Venécia,2.0,6.0,51.4,5.6,2.0,4.0,51.0,10.0
2022-03-16 00:30:00+00:00,Ceara,Tuna Luso,1.2,6.2,44.8,7.0,1.0,5.0,56.0,7.0
2022-03-16 00:30:00+00:00,Guarani Campinas,Vila Nova,1.0,3.0,59.0,8.0,0.8,7.4,47.0,7.8
2022-03-16 19:00:00+00:00,ABC,Altos,1.4,6.6,49.0,7.0,1.0,9.0,54.0,11.0
2022-03-16 22:00:00+00:00,Moto Club,Tombense,1.5,4.5,50.5,12.0,0.3333333333333333,5.333333333333333,47.666666666666664,6.333333333333333
2022-03-16 23:30:00+00:00,Globo,Brasiliense,2.0,4.0,57.0,10.0,0.6666666666666666,5.666666666666667,53.333333333333336,10.333333333333334
2022-03-16 23:30:00+00:00,Tuntum,Cruzeiro,4.0,4.0,46.0,2.0,1.6,5.4,48.0,5.0
2022-03-16 23:30:00+00:00,Tocantinópolis,Cascavel,1.0,5.0,42.0,6.0,1.0,5.666666666666667,41.0,7.0
2022-03-17 00:30:00+00:00,CSA,Paysandu,2.3333333333333335,7.333333333333333,48.0,7.333333333333333,1.6666666666666667,6.333333333333333,51.666666666666664,7.333333333333333
2022-03-17 00:30:00+00:00,Sao Paulo,Manaus FC,1.0,7.0,48.6,6.8,2.0,6.333333333333333,46.333333333333336,5.333333333333333
2022-03-17 22:00:00+00:00,Real Noroeste,Juventude,2.0,6.0,52.0,4.0,1.0,7.2,50.0,7.8
2022-03-18 00:30:00+00:00,Goias,Criciuma,1.0,7.0,51.5,6.0,0.8,6.8,50.4,6.0
2022-03-24 00:30:00+00:00,Vitoria,Glória,0.8,5.4,49.6,7.6,1.0,6.0,55.0,11.0
2022-04-09 19:30:00+00:00,Fluminense,Santos,1.4,7.2,48.0,5.0,1.4,6.6,51.0,4.0
2022-04-09 22:00:00+00:00,Atletico Goianiense,Flamengo,2.0,5.6,50.6,6.4,1.0,7.6,49.8,7.8
2022-04-10 00:00:00+00:00,Palmeiras,Ceara,1.2,8.0,47.8,7.2,1.2,6.4,46.2,6.4
2022-04-10 14:00:00+00:00,Coritiba,Goias,1.8,4.6,53.2,9.0,1.0,7.666666666666667,50.666666666666664,5.666666666666667
2022-04-10 19:00:00+00:00,Botafogo,Corinthians,3.0,4.5,42.5,5.5,1.0,5.8,53.6,7.6
2022-04-10 19:00:00+00:00,Atletico-MG,Internacional,3.2,6.8,51.8,4.4,0.4,7.4,46.6,4.4
2022-04-10 21:00:00+00:00,Fortaleza EC,Cuiaba,0.8,6.4,49.4,5.8,1.2,7.4,48.4,9.4
2022-04-10 22:00:00+00:00,Avai,America Mineiro,1.0,5.4,50.6,8.2,1.2,5.0,58.6,9.4
2022-04-10 22:00:00+00:00,Sao Paulo,Atletico Paranaense,1.0,8.4,47.8,8.2,0.6,8.2,52.4,8.8
2022-04-11 23:00:00+00:00,Juventude,RB Bragantino,1.0,6.8,50.2,7.2,1.0,8.0,48.2,7.0
2022-04-16 19:30:00+00:00,Goias,Palmeiras,0.75,7.25,51.5,6.75,1.6,7.6,51.0,7.4
2022-04-16 22:00:00+00:00,Corinthians,Avai,1.2,7.0,53.8,7.0,0.8,4.6,47.4,7.6
2022-04-16 22:00:00+00:00,America Mineiro,Juventude,1.2,5.6,58.0,8.6,1.4,7.8,48.8,7.2
2022-04-17 00:00:00+00:00,Cuiaba,Fluminense,1.4,7.2,51.8,10.2,1.0,7.0,51.0,4.4
2022-04-17 14:00:00+00:00,Santos,Coritiba,1.2,5.6,50.4,5.4,1.8,4.6,51.2,7.8
2022-04-17 19:00:00+00:00,Flamengo,Sao Paulo,0.8,6.8,49.6,7.8,1.8,7.8,47.4,9.4
2022-04-17 21:00:00+00:00,Internacional,Fortaleza EC,0.4,6.8,49.2,5.4,0.6,6.4,46.0,5.6
2022-04-17 21:00:00+00:00,Atletico Paranaense,Atletico-MG,0.4,7.6,51.4,8.0,3.0,8.2,49.0,5.6
2022-04-17 21:00:00+00:00,RB Bragantino,Atletico Goianiense,1.4,7.2,47.6,6.6,2.0,5.0,50.4,5.8
2022-04-17 22:00:00+00:00,Ceara,Botafogo,1.6,6.0,44.2,6.0,2.3333333333333335,4.666666666666667,45.333333333333336,5.666666666666667
2022-04-19 22:00:00+00:00,CSA,America Mineiro,2.75,6.75,46.25,7.75,1.8,6.0,56.0,8.4
2022-04-19 22:30:00+00:00,Bahia,Azuriz,1.8,7.0,44.0,7.4,1.0,5.5,48.5,3.0
2022-04-20 00:30:00+00:00,remo,Cruzeiro,1.0,4.5,52.5,7.25,2.0,5.8,50.6,5.8
2022-04-20 00:30:00+00:00,Fluminense,Vila Nova,1.0,8.2,50.6,4.8,0.6,7.0,46.2,8.2
2022-04-20 22:00:00+00:00,Atletico-MG,Brasiliense,2.4,8.0,45.2,6.2,0.75,5.0,51.25,9.5
2022-04-20 22:00:00+00:00,Goias,RB Bragantino,0.8,7.2,52.4,6.8,2.0,6.8,48.2,5.2
2022-04-20 22:00:00+00:00,Tocantinópolis,Atletico Paranaense,1.5,4.5,50.0,7.0,0.4,7.0,52.2,8.4
2022-04-20 22:00:00+00:00,Fortaleza EC,Vitoria,0.8,5.8,46.2,5.8,1.2,6.0,50.0,6.8
2022-04-20 22:30:00+00:00,Flamengo,Palmeiras,1.0,6.8,50.0,8.8,1.4,7.0,50.6,7.4
2022-04-20 22:30:00+00:00,Juventude,Sao Paulo,1.4,7.4,48.8,7.6,1.4,7.6,48.0,10.2
2022-04-20 22:30:00+00:00,Coritiba,Santos,2.0,4.6,51.0,7.0,1.4,7.0,51.8,6.6
2022-04-21 00:30:00+00:00,Tombense,Ceara,0.5,4.75,46.75,5.25,1.8,6.0,47.8,5.2
2022-04-21 00:30:00+00:00,Ceilândia,Botafogo,2.0,3.5,52.5,8.0,2.5,5.0,44.25,5.0
2022-04-21 00:30:00+00:00,Portuguesa RJ,Corinthians,1.5,3.5,47.5,7.0,1.6,7.2,53.4,8.0
2022-04-22 00:30:00+00:00,Atletico Goianiense,Cuiaba,1.6,5.8,50.0,7.0,1.2,7.4,48.6,9.2
2022-04-23 19:30:00+00:00,Atletico Paranaense,Flamengo,1.2,6.8,52.6,8.4,0.8,7.2,53.2,9.0
2022-04-23 19:30:00+00:00,RB Bragantino,Sao Paulo,2.4,6.6,44.6,5.2,1.8,7.8,50.8,8.4
2022-04-23 22:00:00+00:00,Fluminense,Internacional,1.4,8.8,53.8,5.6,0.6,6.6,49.0,7.2
2022-04-23 22:00:00+00:00,Palmeiras,Corinthians,0.8,7.0,49.0,8.2,1.6,8.0,54.4,7.4
2022-04-24 00:00:00+00:00,Atletico-MG,Coritiba,2.4,7.8,45.8,6.4,2.2,5.6,49.6,6.0
2022-04-24 19:00:00+00:00,Santos,America Mineiro,1.2,7.2,52.0,8.2,1.8,6.8,55.2,7.2
2022-04-24 21:00:00+00:00,Juventude,Cuiaba,1.6,7.4,50.0,7.0,1.2,7.0,48.8,9.2
2022-04-24 21:30:00+00:00,Atletico Goianiense,Botafogo,1.4,6.8,51.6,7.0,2.6,6.0,44.8,6.4
2022-04-25 23:00:00+00:00,Avai,Goias,0.6,5.8,47.0,7.6,0.8,7.0,53.6,8.0
2022-04-30 19:30:00+00:00,Ceara,RB Bragantino,2.2,6.0,49.8,5.8,2.0,6.6,48.6,4.8
2022-04-30 19:30:00+00:00,America Mineiro,Atletico Paranaense,1.8,6.2,52.8,6.8,1.4,6.0,53.2,8.8
2022-04-30 21:30:00+00:00,Goias,Atletico-MG,1.0,8.0,54.2,7.6,2.0,8.6,46.8,6.8
2022-04-30 22:00:00+00:00,Cuiaba,Atletico Goianiense,1.0,6.2,49.0,8.4,1.0,7.0,51.8,6.8
2022-05-01 00:00:00+00:00,Palmeiras,Juazeirense,1.4,6.0,48.6,8.2,0.8,6.8,50.2,5.4
2022-05-01 14:00:00+00:00,Botafogo,Juventude,1.8,5.8,46.4,7.6,1.2,6.2,50.4,7.6
2022-05-01 19:00:00+00:00,Corinthians,Fortaleza EC,1.4,8.4,55.2,6.4,1.2,5.0,47.4,5.6
2022-05-01 19:00:00+00:00,Coritiba,Fluminense,1.6,6.0,46.8,5.6,1.4,8.0,54.2,5.8
2022-05-01 21:00:00+00:00,Altos,Flamengo,1.0,8.5,52.5,9.0,0.8,7.0,52.6,9.2
2022-05-01 22:00:00+00:00,Internacional,Avai,0.6,5.4,50.2,8.6,1.2,6.4,46.4,7.6
2022-05-02 23:00:00+00:00,Sao Paulo,Santos,2.0,8.4,49.0,9.0,1.2,6.2,51.2,8.8
2022-05-07 19:30:00+00:00,Atletico-MG,America Mineiro,2.0,7.4,48.2,7.2,1.6,7.0,51.4,6.4
2022-05-07 23:30:00+00:00,Atletico Paranaense,Ceara,1.2,5.2,50.6,8.6,1.6,6.6,49.6,5.2
2022-05-08 14:00:00+00:00,Flamengo,Botafogo,1.2,6.0,52.8,9.0,1.8,5.6,46.2,8.0
2022-05-08 19:00:00+00:00,Palmeiras,Fluminense,1.6,6.0,48.6,8.2,1.2,7.2,53.4,6.8
2022-05-08 19:00:00+00:00,Atletico Goianiense,Goias,0.8,7.6,53.0,5.8,1.2,7.8,55.0,7.8
2022-05-08 21:00:00+00:00,RB Bragantino,Corinthians,2.0,6.4,51.0,4.8,1.6,7.2,52.6,6.2
2022-05-08 21:00:00+00:00,Santos,Cuiaba,1.2,6.4,50.2,10.0,0.8,6.0,46.0,7.8
2022-05-08 22:00:00+00:00,Fortaleza EC,Sao Paulo,1.2,4.2,49.8,4.8,2.0,7.0,49.8,8.2
2022-05-08 22:00:00+00:00,Juventude,Internacional,1.2,6.4,53.6,8.0,0.6,5.6,48.8,9.0
2022-05-09 23:00:00+00:00,Avai,Coritiba,1.0,7.0,47.6,6.0,2.0,7.2,45.6,3.6
2022-05-10 22:00:00+00:00,America Mineiro,CSA,2.0,6.8,50.4,6.4,2.2,7.4,46.2,7.0
2022-05-10 23:30:00+00:00,Azuriz,Bahia,0.6666666666666666,7.0,46.0,2.6666666666666665,1.2,6.6,47.0,7.2
2022-05-11 00:30:00+00:00,Atletico Paranaense,Tocantinópolis,1.4,4.6,48.8,9.2,1.6666666666666667,4.333333333333333,51.0,8.333333333333334
2022-05-11 22:00:00+00:00,Juazeirense,Palmeiras,0.8,7.2,48.8,6.8,1.4,6.2,46.4,7.8
2022-05-11 22:00:00+00:00,Ceara,Tombense,1.2,6.2,50.8,4.2,0.4,4.8,46.0,6.2
2022-05-11 22:30:00+00:00,Flamengo,Altos,1.0,6.6,50.8,9.0,1.0,8.666666666666666,51.0,8.333333333333334
2022-05-11 23:30:00+00:00,RB Bragantino,Atletico-MG,1.6,6.2,52.4,4.8,1.8,7.4,48.6,5.8
2022-05-12 00:30:00+00:00,Corinthians,Portuguesa RJ,1.2,5.8,51.8,7.8,1.3333333333333333,4.666666666666667,46.333333333333336,8.333333333333334
2022-05-12 00:30:00+00:00,Vila Nova,Fluminense,0.8,8.4,44.6,7.6,1.4,6.4,52.8,6.8
2022-05-12 01:00:00+00:00,Cuiaba,Atletico Goianiense,0.8,6.2,43.4,8.4,0.6,7.6,55.0,6.0
2022-05-12 22:00:00+00:00,Vitoria,Fortaleza EC,0.6,5.8,51.2,6.0,1.0,5.2,46.0,5.2
2022-05-12 22:30:00+00:00,Sao Paulo,Juventude,1.4,6.4,52.0,6.4,1.0,6.4,51.2,8.6
2022-05-12 22:30:00+00:00,Cruzeiro,remo,2.0,7.0,49.0,5.6,1.2,5.4,53.0,6.6
2022-05-13 00:30:00+00:00,Santos,Coritiba,2.0,6.8,51.8,8.8,1.6,8.4,46.4,3.4
2022-05-13 00:30:00+00:00,Botafogo,Ceilândia,1.8,5.2,47.4,7.2,1.3333333333333333,5.0,52.666666666666664,7.333333333333333
2022-05-14 19:30:00+00:00,Ceara,Flamengo,1.0,6.0,54.6,4.6,0.8,6.4,51.2,8.8
2022-05-14 19:30:00+00:00,Palmeiras,RB Bragantino,1.6,5.6,46.0,8.0,1.0,7.4,52.0,4.8
2022-05-14 22:00:00+00:00,Atletico-MG,Atletico Goianiense,1.8,6.8,51.4,5.6,0.6,6.4,53.8,4.8
2022-05-14 22:00:00+00:00,Internacional,Corinthians,0.8,6.2,52.2,9.4,1.0,5.4,50.4,8.0
2022-05-15 00:00:00+00:00,Fluminense,Atletico Paranaense,1.6,5.6,49.6,6.6,2.2,4.4,45.4,9.0
2022-05-15 19:00:00+00:00,Sao Paulo,Cuiaba,1.6,5.2,50.2,5.8,0.8,6.4,45.4,9.4
2022-05-15 20:30:00+00:00,Coritiba,America Mineiro,1.4,8.4,45.0,3.4,1.6,7.6,52.0,6.0
2022-05-15 21:00:00+00:00,Avai,Juventude,1.2,7.0,48.4,5.8,0.8,6.6,52.4,9.0
2022-05-15 21:00:00+00:00,Botafogo,Fortaleza EC,1.8,5.8,50.8,7.6,1.2,6.6,49.6,6.4
2022-05-15 22:00:00+00:00,Goias,Santos,1.4,8.0,52.8,7.0,2.2,6.4,53.2,8.8
2022-05-21 19:30:00+00:00,Atletico Goianiense,Coritiba,0.4,5.4,53.6,5.2,1.4,7.4,44.8,4.6
2022-05-21 19:30:00+00:00,Flamengo,Goias,1.2,6.6,48.0,9.4,1.4,8.0,51.8,7.6
2022-05-21 21:30:00+00:00,Santos,Ceara,2.2,6.4,51.2,8.2,1.2,6.6,54.8,4.0
2022-05-21 22:00:00+00:00,Juventude,Palmeiras,0.8,6.4,51.6,8.2,2.0,5.8,45.6,7.0
2022-05-22 00:00:00+00:00,America Mineiro,Botafogo,1.0,7.0,53.2,6.4,1.8,5.0,49.8,6.4
2022-05-22 00:00:00+00:00,Cuiaba,Internacional,0.8,5.8,45.4,9.6,1.2,6.0,50.0,9.2
2022-05-22 19:00:00+00:00,Corinthians,Sao Paulo,1.2,5.8,50.6,7.4,1.6,4.2,50.8,6.2
2022-05-22 19:00:00+00:00,Fortaleza EC,Fluminense,1.2,6.6,51.4,5.4,1.4,4.4,48.6,5.6
2022-05-22 22:00:00+00:00,Atletico Paranaense,Avai,1.4,3.6,45.2,7.0,1.2,7.2,51.4,5.4
2022-05-22 22:00:00+00:00,Brasiliense,Atletico-MG,0.6,5.8,51.6,10.0,1.6,6.8,50.8,6.2
2022-05-28 19:30:00+00:00,Goias,RB Bragantino,1.2,7.4,51.4,7.6,0.6,7.6,55.6,5.0
2022-05-28 22:00:00+00:00,Sao Paulo,Ceara,1.6,4.2,54.2,5.8,0.8,7.2,54.2,3.8
2022-05-28 23:30:00+00:00,Fortaleza EC,Juventude,0.6,7.4,53.6,5.0,0.8,7.6,50.8,7.0
2022-05-29 19:00:00+00:00,Coritiba,Botafogo,1.0,6.6,46.2,5.4,1.8,5.2,49.8,5.2
2022-05-29 19:00:00+00:00,Santos,Palmeiras,1.6,6.4,49.8,8.2,2.0,6.6,46.4,8.0
2022-05-29 21:00:00+00:00,Corinthians,America Mineiro,1.4,6.6,47.8,7.4,1.2,7.2,53.6,7.0
2022-05-29 21:00:00+00:00,Cuiaba,Atletico Paranaense,0.8,6.8,47.8,9.8,1.6,4.6,46.8,8.0
2022-05-29 21:00:00+00:00,Fluminense,Flamengo,1.6,4.4,47.2,4.8,1.4,6.6,46.0,9.2
2022-05-29 22:00:00+00:00,Atletico-MG,Avai,1.4,6.0,47.6,6.8,1.4,7.2,51.0,5.6
2022-05-30 23:00:00+00:00,Internacional,Atletico Goianiense,1.0,5.4,48.8,8.8,0.6,4.4,54.4,7.2
2022-06-01 00:30:00+00:00,RB Bragantino,Goias,0.6,7.0,52.6,4.0,1.0,6.6,52.0,8.2
2022-06-01 23:30:00+00:00,Fortaleza EC,Ceara,0.8,7.0,51.4,6.2,1.2,6.2,54.2,3.6
2022-06-04 19:30:00+00:00,America Mineiro,Cuiaba,1.2,7.6,53.8,6.2,0.6,8.0,49.0,8.6
2022-06-04 22:00:00+00:00,Atletico Paranaense,Santos,1.8,5.2,48.0,7.0,1.4,7.0,50.4,8.0
2022-06-04 22:00:00+00:00,Avai,Sao Paulo,1.0,6.8,50.0,4.2,1.6,4.4,54.6,4.8
2022-06-04 22:00:00+00:00,Ceara,Coritiba,1.4,6.4,51.8,4.4,0.6,6.6,47.6,5.6
2022-06-04 23:30:00+00:00,Atletico Goianiense,Corinthians,0.6,4.2,53.0,7.2,1.4,7.8,47.6,8.2
2022-06-05 14:00:00+00:00,Juventude,Fluminense,0.8,7.0,50.6,8.4,1.4,4.8,46.8,4.6
2022-06-05 19:00:00+00:00,Flamengo,Fortaleza EC,1.4,6.8,46.6,9.2,0.6,6.6,54.2,6.0
2022-06-05 19:00:00+00:00,Palmeiras,Atletico-MG,1.8,6.8,46.8,6.8,1.4,5.8,49.6,5.6
2022-06-05 22:00:00+00:00,RB Bragantino,Internacional,0.4,5.8,52.0,4.6,1.0,6.0,48.2,7.6
2022-06-06 23:00:00+00:00,Botafogo,Goias,1.6,6.0,49.6,5.4,0.8,6.6,50.0,9.0
2022-06-08 00:30:00+00:00,Cuiaba,Corinthians,0.6,7.8,49.2,7.2,1.4,8.6,46.8,8.2
2022-06-08 22:00:00+00:00,Juventude,Atletico Paranaense,0.8,6.6,54.2,9.2,2.0,6.2,49.4,7.2
2022-06-08 22:00:00+00:00,America Mineiro,Ceara,1.2,7.6,53.8,6.6,1.2,7.4,49.8,5.8
2022-06-08 23:30:00+00:00,Atletico Goianiense,Avai,0.6,4.8,53.4,8.0,1.2,7.0,47.4,5.4
2022-06-08 23:30:00+00:00,RB Bragantino,Flamengo,0.4,6.2,50.6,5.6,1.6,6.4,48.6,8.0
2022-06-09 00:30:00+00:00,Fluminense,Atletico-MG,1.2,4.4,44.8,6.2,1.2,5.0,50.0,7.0
2022-06-09 00:30:00+00:00,Santos,Internacional,1.0,7.2,49.8,9.2,1.4,5.6,49.6,9.0
2022-06-09 22:00:00+00:00,Palmeiras,Botafogo,1.6,7.6,47.2,6.8,1.6,7.4,46.6,6.8
2022-06-09 23:00:00+00:00,Coritiba,Sao Paulo,0.6,5.4,47.6,7.2,1.6,5.6,54.4,5.4
2022-06-09 23:00:00+00:00,Fortaleza EC,Goias,0.8,6.0,52.0,5.2,1.0,6.4,53.0,8.2
2022-06-11 19:30:00+00:00,Corinthians,Juventude,1.0,8.8,46.8,8.4,1.0,6.6,51.6,8.8
2022-06-11 22:00:00+00:00,Cuiaba,RB Bragantino,0.8,7.4,49.2,5.2,0.4,5.2,53.0,5.8
2022-06-11 22:00:00+00:00,Fluminense,Atletico Goianiense,1.8,4.0,44.8,7.6,1.0,5.2,55.6,8.8
2022-06-11 22:00:00+00:00,Atletico-MG,Santos,1.6,5.4,50.8,8.4,0.6,6.2,49.6,9.2
2022-06-12 00:00:00+00:00,Internacional,Flamengo,1.4,4.8,46.0,8.4,1.2,5.6,46.6,6.8
2022-06-12 19:00:00+00:00,Sao Paulo,America Mineiro,1.4,5.6,56.6,4.6,0.8,6.2,53.2,8.2
2022-06-12 19:00:00+00:00,Goias,Ceara,1.0,5.8,51.6,7.0,1.2,7.4,47.6,7.0
2022-06-12 21:00:00+00:00,Coritiba,Palmeiras,0.8,6.6,49.2,8.6,2.0,8.0,48.0,6.6
2022-06-12 22:00:00+00:00,Fortaleza EC,Atletico Paranaense,0.8,6.0,51.6,6.6,1.8,6.6,51.6,7.6
2022-06-13 22:00:00+00:00,Botafogo,Avai,1.0,7.2,45.8,7.6,1.0,7.0,45.8,5.8
2022-06-15 00:30:00+00:00,Juventude,Santos,0.6,6.4,52.6,9.4,0.8,5.6,49.0,9.6
2022-06-15 22:00:00+00:00,RB Bragantino,Coritiba,0.6,4.0,49.4,6.6,0.6,7.2,51.8,8.6
2022-06-15 22:00:00+00:00,Ceara,Atletico-MG,1.4,7.0,45.6,7.2,1.4,5.4,52.8,8.0
2022-06-15 23:30:00+00:00,Flamengo,Cuiaba,1.0,4.6,50.0,6.8,0.8,8.0,52.6,4.8
2022-06-15 23:30:00+00:00,Goias,Internacional,1.2,5.8,51.2,5.4,1.6,5.4,46.0,7.8
2022-06-16 00:30:00+00:00,Atletico Paranaense,Corinthians,1.6,7.0,53.4,8.0,1.0,8.2,46.0,9.8
2022-06-16 00:30:00+00:00,America Mineiro,Fluminense,0.8,6.6,51.0,7.4,1.4,4.0,45.8,7.4
2022-06-16 19:00:00+00:00,Botafogo,Sao Paulo,0.4,7.8,48.4,7.4,1.2,5.6,55.4,4.8
2022-06-16 21:00:00+00:00,Palmeiras,Atletico Goianiense,2.0,7.8,49.0,7.4,1.4,6.6,52.6,8.8
2022-06-16 22:00:00+00:00,Avai,Fortaleza EC,1.0,7.2,43.2,5.8,0.8,6.0,49.0,6.4
2022-06-18 22:00:00+00:00,Cuiaba,Ceara,0.6,7.8,52.0,5.4,1.0,6.8,47.4,7.8
2022-06-19 00:00:00+00:00,Santos,RB Bragantino,1.2,6.8,51.8,9.0,1.2,4.4,49.2,8.6
2022-06-19 19:00:00+00:00,Coritiba,Atletico Paranaense,1.0,7.0,53.6,9.4,1.4,6.6,52.0,7.6
2022-06-19 19:00:00+00:00,Corinthians,Goias,1.0,7.4,47.6,9.4,1.2,6.2,52.0,4.0
2022-06-19 19:00:00+00:00,Atletico-MG,Flamengo,1.2,6.2,54.2,7.4,1.2,4.4,51.2,5.8
2022-06-19 21:00:00+00:00,Internacional,Botafogo,1.8,6.6,45.2,7.4,0.4,8.8,49.8,8.4
2022-06-19 21:00:00+00:00,Atletico Goianiense,Juventude,1.4,7.8,51.4,7.2,0.8,6.0,50.0,9.8
2022-06-19 21:00:00+00:00,Fortaleza EC,America Mineiro,1.0,6.2,50.0,5.8,0.6,6.8,51.0,6.4
2022-06-19 22:00:00+00:00,Fluminense,Avai,1.2,4.0,47.6,7.2,1.4,6.4,45.0,7.0
2022-06-20 23:00:00+00:00,Sao Paulo,Palmeiras,1.0,5.0,52.4,3.4,2.2,7.8,50.2,7.4
2022-06-22 22:00:00+00:00,Atletico Goianiense,Goias,1.8,8.2,49.8,7.8,1.0,5.4,53.8,2.8
2022-06-22 22:30:00+00:00,Bahia,Atletico Paranaense,1.2,5.8,48.8,6.4,1.4,7.0,52.6,8.0
2022-06-22 23:00:00+00:00,Fortaleza EC,Ceara,1.2,7.0,47.8,6.8,0.8,6.0,48.2,8.0
2022-06-23 00:30:00+00:00,Atletico-MG,Flamengo,1.2,6.6,51.0,8.4,0.8,5.4,52.0,6.6
2022-06-23 00:30:00+00:00,Corinthians,Santos,1.0,6.8,48.0,9.2,1.6,6.2,54.8,9.6
2022-06-23 22:00:00+00:00,Fluminense,Cruzeiro,1.4,4.4,48.0,6.4,2.0,7.6,48.2,7.4
2022-06-23 23:00:00+00:00,Sao Paulo,Palmeiras,0.8,5.6,49.8,4.0,2.4,6.6,49.8,8.0
2022-06-25 00:30:00+00:00,Internacional,Coritiba,2.0,7.2,46.6,8.4,0.8,5.8,50.4,10.2
2022-06-25 19:30:00+00:00,Atletico Paranaense,RB Bragantino,1.4,6.0,53.0,7.6,1.6,5.2,45.8,7.2
